;,2025 Energy Code: Long-term System Cost (LSC) NEM3-ACC (Avoided Cost Calculator) Hourly Factors,,,,,,,,,,,,,,,
;,Source:,,from CEC/RJW via e-mail  7/15/24:  2025_LSCHourlyExportValuesACC.xlsx,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,
;,Last modified:,,07/16/24 - SAC - converted into look-up table for CBECC(-Res) rulesets,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,
;,Export LSC (CZ1; 30-yr PV$/kWh),Export LSC (CZ2; 30-yr PV$/kWh),Export LSC (CZ3; 30-yr PV$/kWh),Export LSC (CZ4; 30-yr PV$/kWh),Export LSC (CZ5; 30-yr PV$/kWh),Export LSC (CZ6; 30-yr PV$/kWh),Export LSC (CZ7; 30-yr PV$/kWh),Export LSC (CZ8; 30-yr PV$/kWh),Export LSC (CZ9; 30-yr PV$/kWh),Export LSC (CZ10; 30-yr PV$/kWh),Export LSC (CZ11; 30-yr PV$/kWh),Export LSC (CZ12; 30-yr PV$/kWh),Export LSC (CZ13; 30-yr PV$/kWh),Export LSC (CZ14; 30-yr PV$/kWh),Export LSC (CZ15; 30-yr PV$/kWh),Export LSC (CZ16; 30-yr PV$/kWh)
; MoDaHr,,,,,,,,,,,,,,,,
; CZ=,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
12714,1.178853235,1.178853235,1.178853235,1.178853235,1.178853235,0.868449748,0.868431178,0.868449748,0.868449748,0.868449748,1.178853235,1.178853235,1.178853235,0.868449748,0.868449748,0.868449748
12715,1.085370231,1.085370231,1.085370231,1.085370231,1.085370231,0.805033589,0.805066194,0.805033589,0.805033589,0.805033589,1.085370231,1.085370231,1.085370231,0.805033589,0.805033589,0.805033589
12716,1.026901819,1.026901819,1.026901819,1.026901819,1.026901819,0.789204597,0.789222647,0.789204597,0.789204597,0.789204597,1.026901819,1.026901819,1.026901819,0.789204597,0.789204597,0.789204597
12717,1.499995523,1.499995523,1.499995523,1.499995523,1.499995523,1.432270115,1.43227598,1.432270115,1.432270115,1.432270115,1.499995523,1.499995523,1.499995523,1.432270115,1.432270115,1.432270115
12718,1.585962991,1.585962991,1.585962991,1.585962991,1.585962991,1.585962991,1.585975158,1.585962991,1.585962991,1.585962991,1.585962991,1.585962991,1.585962991,1.585962991,1.585962991,1.585962991
12719,1.578677467,1.578677467,1.578677467,1.578677467,1.578677467,1.578677467,1.578656853,1.578677467,1.578677467,1.578677467,1.578677467,1.578677467,1.578677467,1.578677467,1.578677467,1.578677467
12720,1.569639222,1.569639222,1.569639222,1.569639222,1.569639222,1.569639222,1.569617861,1.569639222,1.569639222,1.569639222,1.569639222,1.569639222,1.569639222,1.569639222,1.569639222,1.569639222
12721,1.547715259,1.547715259,1.547715259,1.547715259,1.547715259,1.547715259,1.547705184,1.547715259,1.547715259,1.547715259,1.547715259,1.547715259,1.547715259,1.547715259,1.547715259,1.547715259
12722,1.482217502,1.482217502,1.482217502,1.482217502,1.482217502,1.482217502,1.482214851,1.482217502,1.482217502,1.482217502,1.482217502,1.482217502,1.482217502,1.482217502,1.482217502,1.482217502
12723,1.421894037,1.421894037,1.421894037,1.421894037,1.421894037,1.421894037,1.421909563,1.421894037,1.421894037,1.421894037,1.421894037,1.421894037,1.421894037,1.421894037,1.421894037,1.421894037
12724,1.401164298,1.401164298,1.401164298,1.401164298,1.401164298,1.401164298,1.401162004,1.401164298,1.401164298,1.401164298,1.401164298,1.401164298,1.401164298,1.401164298,1.401164298,1.401164298
12801,1.349905995,1.349905995,1.349905995,1.349905995,1.349905995,1.349905995,1.349914727,1.349905995,1.349905995,1.349905995,1.349905995,1.349905995,1.349905995,1.349905995,1.349905995,1.349905995
12802,1.348408611,1.348408611,1.348408611,1.348408611,1.348408611,1.348408611,1.348399898,1.348408611,1.348408611,1.348408611,1.348408611,1.348408611,1.348408611,1.348408611,1.348408611,1.348408611
12803,1.333024402,1.333024402,1.333024402,1.333024402,1.333024402,1.333024402,1.333026795,1.333024402,1.333024402,1.333024402,1.333024402,1.333024402,1.333024402,1.333024402,1.333024402,1.333024402
12804,1.330386965,1.330386965,1.330386965,1.330386965,1.330386965,1.330386965,1.33040911,1.330386965,1.330386965,1.330386965,1.330386965,1.330386965,1.330386965,1.330386965,1.330386965,1.330386965
12805,1.351798537,1.351798537,1.351798537,1.351798537,1.351798537,1.351798537,1.351797036,1.351798537,1.351798537,1.351798537,1.351798537,1.351798537,1.351798537,1.351798537,1.351798537,1.351798537
12806,1.389668826,1.389668826,1.389668826,1.389668826,1.389668826,1.389668826,1.389666084,1.389668826,1.389668826,1.389668826,1.389668826,1.389668826,1.389668826,1.389668826,1.389668826,1.389668826
12807,1.501754389,1.501754389,1.501754389,1.501754389,1.501754389,1.501754389,1.501737848,1.501754389,1.501754389,1.501754389,1.501754389,1.501754389,1.501754389,1.501754389,1.501754389,1.501754389
12808,1.453527328,1.453527328,1.453527328,1.453527328,1.453527328,1.448811372,1.448823793,1.448811372,1.448811372,1.448811372,1.453527328,1.453527328,1.453527328,1.448811372,1.448811372,1.448811372
12809,1.325365931,1.325365931,1.325365931,1.325365931,1.325365931,1.312503771,1.312482838,1.312503771,1.312503771,1.312503771,1.325365931,1.325365931,1.325365931,1.312503771,1.312503771,1.312503771
12810,1.36849892,1.36849892,1.36849892,1.36849892,1.36849892,1.092703209,1.092700331,1.092703209,1.092703209,1.092703209,1.36849892,1.36849892,1.36849892,1.092703209,1.092703209,1.092703209
12811,1.329413664,1.329413664,1.329413664,1.329413664,1.329413664,0.95314716,0.953137059,0.95314716,0.95314716,0.95314716,1.329413664,1.329413664,1.329413664,0.95314716,0.95314716,0.95314716
12812,1.283816756,1.283816756,1.283816756,1.283816756,1.283816756,0.909058486,0.909047708,0.909058486,0.909058486,0.909058486,1.283816756,1.283816756,1.283816756,0.909058486,0.909058486,0.909058486
12813,1.236701655,1.236701655,1.236701655,1.236701655,1.236701655,0.895209589,0.895217573,0.895209589,0.895209589,0.895209589,1.236701655,1.236701655,1.236701655,0.895209589,0.895209589,0.895209589
12814,1.19567277,1.19567277,1.19567277,1.19567277,1.19567277,0.882322704,0.882298674,0.882322704,0.882322704,0.882322704,1.19567277,1.19567277,1.19567277,0.882322704,0.882322704,0.882322704
12815,1.100965126,1.100965126,1.100965126,1.100965126,1.100965126,0.817870953,0.817905816,0.817870953,0.817870953,0.817870953,1.100965126,1.100965126,1.100965126,0.817870953,0.817870953,0.817870953
12816,1.040305245,1.040305245,1.040305245,1.040305245,1.040305245,0.801271634,0.801287441,0.801271634,0.801271634,0.801271634,1.040305245,1.040305245,1.040305245,0.801271634,0.801271634,0.801271634
12817,1.504137323,1.504137323,1.504137323,1.504137323,1.504137323,1.436458915,1.436469601,1.436458915,1.436458915,1.436458915,1.504137323,1.504137323,1.504137323,1.436458915,1.436458915,1.436458915
12818,1.587182647,1.587182647,1.587182647,1.587182647,1.587182647,1.587182647,1.587193354,1.587182647,1.587182647,1.587182647,1.587182647,1.587182647,1.587182647,1.587182647,1.587182647,1.587182647
12819,1.580097378,1.580097378,1.580097378,1.580097378,1.580097378,1.580097378,1.580083201,1.580097378,1.580097378,1.580097378,1.580097378,1.580097378,1.580097378,1.580097378,1.580097378,1.580097378
12820,1.570394496,1.570394496,1.570394496,1.570394496,1.570394496,1.570394496,1.570372834,1.570394496,1.570394496,1.570394496,1.570394496,1.570394496,1.570394496,1.570394496,1.570394496,1.570394496
12821,1.548183978,1.548183978,1.548183978,1.548183978,1.548183978,1.548183978,1.5481688,1.548183978,1.548183978,1.548183978,1.548183978,1.548183978,1.548183978,1.548183978,1.548183978,1.548183978
12822,1.483661839,1.483661839,1.483661839,1.483661839,1.483661839,1.483661839,1.483654818,1.483661839,1.483661839,1.483661839,1.483661839,1.483661839,1.483661839,1.483661839,1.483661839,1.483661839
12823,1.421707742,1.421707742,1.421707742,1.421707742,1.421707742,1.421707742,1.421717073,1.421707742,1.421707742,1.421707742,1.421707742,1.421707742,1.421707742,1.421707742,1.421707742,1.421707742
12824,1.401073554,1.401073554,1.401073554,1.401073554,1.401073554,1.401073554,1.4010819,1.401073554,1.401073554,1.401073554,1.401073554,1.401073554,1.401073554,1.401073554,1.401073554,1.401073554
12901,1.35084493,1.35084493,1.35084493,1.35084493,1.35084493,1.35084493,1.35084758,1.35084493,1.35084493,1.35084493,1.35084493,1.35084493,1.35084493,1.35084493,1.35084493,1.35084493
12902,1.34771372,1.34771372,1.34771372,1.34771372,1.34771372,1.34771372,1.347704919,1.34771372,1.34771372,1.34771372,1.34771372,1.34771372,1.34771372,1.34771372,1.34771372,1.34771372
12903,1.332063265,1.332063265,1.332063265,1.332063265,1.332063265,1.332063265,1.33205787,1.332063265,1.332063265,1.332063265,1.332063265,1.332063265,1.332063265,1.332063265,1.332063265,1.332063265
12904,1.328509475,1.328509475,1.328509475,1.328509475,1.328509475,1.328509475,1.328539959,1.328509475,1.328509475,1.328509475,1.328509475,1.328509475,1.328509475,1.328509475,1.328509475,1.328509475
12905,1.348726526,1.348726526,1.348726526,1.348726526,1.348726526,1.348726526,1.348719344,1.348726526,1.348726526,1.348726526,1.348726526,1.348726526,1.348726526,1.348726526,1.348726526,1.348726526
12906,1.387335182,1.387335182,1.387335182,1.387335182,1.387335182,1.387335182,1.387329874,1.387335182,1.387335182,1.387335182,1.387335182,1.387335182,1.387335182,1.387335182,1.387335182,1.387335182
12907,1.499940168,1.499940168,1.499940168,1.499940168,1.499940168,1.499940168,1.499929682,1.499940168,1.499940168,1.499940168,1.499940168,1.499940168,1.499940168,1.499940168,1.499940168,1.499940168
12908,1.448876294,1.448876294,1.448876294,1.448876294,1.448876294,1.444174616,1.444178403,1.444174616,1.444174616,1.444174616,1.448876294,1.448876294,1.448876294,1.444174616,1.444174616,1.444174616
12909,1.313715914,1.313715914,1.313715914,1.313715914,1.313715914,1.301375267,1.301349174,1.301375267,1.301375267,1.301375267,1.313715914,1.313715914,1.313715914,1.301375267,1.301375267,1.301375267
12910,1.356400719,1.356400719,1.356400719,1.356400719,1.356400719,1.074981166,1.074983412,1.074981166,1.074981166,1.074981166,1.356400719,1.356400719,1.356400719,1.074981166,1.074981166,1.074981166
12911,1.316847294,1.316847294,1.316847294,1.316847294,1.316847294,0.93941233,0.939410958,0.93941233,0.93941233,0.93941233,1.316847294,1.316847294,1.316847294,0.93941233,0.93941233,0.93941233
12912,1.270003153,1.270003153,1.270003153,1.270003153,1.270003153,0.895047716,0.895034669,0.895047716,0.895047716,0.895047716,1.270003153,1.270003153,1.270003153,0.895047716,0.895047716,0.895047716
12913,1.220558159,1.220558159,1.220558159,1.220558159,1.220558159,0.879712012,0.879727502,0.879712012,0.879712012,0.879712012,1.220558159,1.220558159,1.220558159,0.879712012,0.879712012,0.879712012
12914,1.176784326,1.176784326,1.176784326,1.176784326,1.176784326,0.866509052,0.866490108,0.866509052,0.866509052,0.866509052,1.176784326,1.176784326,1.176784326,0.866509052,0.866509052,0.866509052
12915,1.08970036,1.08970036,1.08970036,1.08970036,1.08970036,0.809740831,0.809765967,0.809740831,0.809740831,0.809740831,1.08970036,1.08970036,1.08970036,0.809740831,0.809740831,0.809740831
12916,1.02958427,1.02958427,1.02958427,1.02958427,1.02958427,0.795475575,0.795488727,0.795475575,0.795475575,0.795475575,1.02958427,1.02958427,1.02958427,0.795475575,0.795475575,0.795475575
12917,1.505069884,1.505069884,1.505069884,1.505069884,1.505069884,1.437765514,1.437771563,1.437765514,1.437765514,1.437765514,1.505069884,1.505069884,1.505069884,1.437765514,1.437765514,1.437765514
12918,1.587252545,1.587252545,1.587252545,1.587252545,1.587252545,1.587252545,1.587255454,1.587252545,1.587252545,1.587252545,1.587252545,1.587252545,1.587252545,1.587252545,1.587252545,1.587252545
12919,1.58225331,1.58225331,1.58225331,1.58225331,1.58225331,1.58225331,1.582242144,1.58225331,1.58225331,1.58225331,1.58225331,1.58225331,1.58225331,1.58225331,1.58225331,1.58225331
12920,1.570110121,1.570110121,1.570110121,1.570110121,1.570110121,1.570110121,1.570094584,1.570110121,1.570110121,1.570110121,1.570110121,1.570110121,1.570110121,1.570110121,1.570110121,1.570110121
12921,1.547635845,1.547635845,1.547635845,1.547635845,1.547635845,1.547635845,1.547615541,1.547635845,1.547635845,1.547635845,1.547635845,1.547635845,1.547635845,1.547635845,1.547635845,1.547635845
12922,1.482611058,1.482611058,1.482611058,1.482611058,1.482611058,1.482605794,1.482591956,1.482605794,1.482605794,1.482605794,1.482611058,1.482611058,1.482611058,1.482605794,1.482605794,1.482605794
12923,1.420432512,1.420432512,1.420432512,1.420432512,1.420432512,1.420432512,1.42043319,1.420432512,1.420432512,1.420432512,1.420432512,1.420432512,1.420432512,1.420432512,1.420432512,1.420432512
12924,1.400702141,1.400702141,1.400702141,1.400702141,1.400702141,1.400702141,1.400724568,1.400702141,1.400702141,1.400702141,1.400702141,1.400702141,1.400702141,1.400702141,1.400702141,1.400702141
13001,1.350168113,1.350168113,1.350168113,1.350168113,1.350168113,1.350168113,1.350170661,1.350168113,1.350168113,1.350168113,1.350168113,1.350168113,1.350168113,1.350168113,1.350168113,1.350168113
13002,1.347667585,1.347667585,1.347667585,1.347667585,1.347667585,1.347667585,1.347663316,1.347667585,1.347667585,1.347667585,1.347667585,1.347667585,1.347667585,1.347667585,1.347667585,1.347667585
13003,1.332625859,1.332625859,1.332625859,1.332625859,1.332625859,1.332625859,1.332631133,1.332625859,1.332625859,1.332625859,1.332625859,1.332625859,1.332625859,1.332625859,1.332625859,1.332625859
13004,1.329144025,1.329144025,1.329144025,1.329144025,1.329144025,1.329144025,1.329174197,1.329144025,1.329144025,1.329144025,1.329144025,1.329144025,1.329144025,1.329144025,1.329144025,1.329144025
13005,1.349514269,1.349514269,1.349514269,1.349514269,1.349514269,1.349514269,1.349498131,1.349514269,1.349514269,1.349514269,1.349514269,1.349514269,1.349514269,1.349514269,1.349514269,1.349514269
13006,1.386931538,1.386931538,1.386931538,1.386931538,1.386931538,1.386931538,1.386921561,1.386931538,1.386931538,1.386931538,1.386931538,1.386931538,1.386931538,1.386931538,1.386931538,1.386931538
13007,1.496598608,1.496598608,1.496598608,1.496598608,1.496598608,1.496598608,1.496592477,1.496598608,1.496598608,1.496598608,1.496598608,1.496598608,1.496598608,1.496598608,1.496598608,1.496598608
13008,1.447166855,1.447166855,1.447166855,1.447166855,1.447166855,1.442487971,1.442487193,1.442487971,1.442487971,1.442487971,1.447166855,1.447166855,1.447166855,1.442487971,1.442487971,1.442487971
13009,1.316850042,1.316850042,1.316850042,1.316850042,1.316850042,1.304456864,1.304434885,1.304456864,1.304456864,1.304456864,1.316850042,1.316850042,1.316850042,1.304456864,1.304456864,1.304456864
13010,1.357125692,1.357125692,1.357125692,1.357125692,1.357125692,1.078276472,1.078275087,1.078276472,1.078276472,1.078276472,1.357125692,1.357125692,1.357125692,1.078276472,1.078276472,1.078276472
13011,1.318120976,1.318120976,1.318120976,1.318120976,1.318120976,0.940434012,0.940435436,0.940434012,0.940434012,0.940434012,1.318120976,1.318120976,1.318120976,0.940434012,0.940434012,0.940434012
13012,1.273763372,1.273763372,1.273763372,1.273763372,1.273763372,0.899261325,0.899241968,0.899261325,0.899261325,0.899261325,1.273763372,1.273763372,1.273763372,0.899261325,0.899261325,0.899261325
13013,1.225968807,1.225968807,1.225968807,1.225968807,1.225968807,0.886550135,0.886570135,0.886550135,0.886550135,0.886550135,1.225968807,1.225968807,1.225968807,0.886550135,0.886550135,0.886550135
13014,1.18381652,1.18381652,1.18381652,1.18381652,1.18381652,0.871336244,0.871326122,0.871336244,0.871336244,0.871336244,1.18381652,1.18381652,1.18381652,0.871336244,0.871336244,0.871336244
13015,1.09634873,1.09634873,1.09634873,1.09634873,1.09634873,0.81442697,0.814449084,0.81442697,0.81442697,0.81442697,1.09634873,1.09634873,1.09634873,0.81442697,0.81442697,0.81442697
13016,1.035245921,1.035245921,1.035245921,1.035245921,1.035245921,0.798569524,0.798582572,0.798569524,0.798569524,0.798569524,1.035245921,1.035245921,1.035245921,0.798569524,0.798569524,0.798569524
13017,1.500966553,1.500966553,1.500966553,1.500966553,1.500966553,1.433532135,1.433535712,1.433532135,1.433532135,1.433532135,1.500966553,1.500966553,1.500966553,1.433532135,1.433532135,1.433532135
13018,1.588131225,1.588131225,1.588131225,1.588131225,1.588131225,1.588131225,1.588123377,1.588131225,1.588131225,1.588131225,1.588131225,1.588131225,1.588131225,1.588131225,1.588131225,1.588131225
13019,1.584634531,1.584634531,1.584634531,1.584634531,1.584634531,1.584634531,1.584617659,1.584634531,1.584634531,1.584634531,1.584634531,1.584634531,1.584634531,1.584634531,1.584634531,1.584634531
13020,1.57179395,1.57179395,1.57179395,1.57179395,1.57179395,1.57179395,1.571788302,1.57179395,1.57179395,1.57179395,1.57179395,1.57179395,1.57179395,1.57179395,1.57179395,1.57179395
13021,1.548512664,1.548512664,1.548512664,1.548512664,1.548512664,1.548512664,1.548496333,1.548512664,1.548512664,1.548512664,1.548512664,1.548512664,1.548512664,1.548512664,1.548512664,1.548512664
13022,1.481534646,1.481534646,1.481534646,1.481534646,1.481534646,1.481529382,1.481509071,1.481529382,1.481529382,1.481529382,1.481534646,1.481534646,1.481534646,1.481529382,1.481529382,1.481529382
13023,1.420260464,1.420260464,1.420260464,1.420260464,1.420260464,1.420260464,1.420276344,1.420260464,1.420260464,1.420260464,1.420260464,1.420260464,1.420260464,1.420260464,1.420260464,1.420260464
13024,1.4009368,1.4009368,1.4009368,1.4009368,1.4009368,1.4009368,1.400956148,1.4009368,1.4009368,1.4009368,1.4009368,1.4009368,1.4009368,1.4009368,1.4009368,1.4009368
13101,1.346235483,1.346235483,1.346235483,1.346235483,1.346235483,1.346235483,1.346208984,1.346235483,1.346235483,1.346235483,1.346235483,1.346235483,1.346235483,1.346235483,1.346235483,1.346235483
13102,1.341824849,1.341824849,1.341824849,1.341824849,1.341824849,1.341824849,1.34184696,1.341824849,1.341824849,1.341824849,1.341824849,1.341824849,1.341824849,1.341824849,1.341824849,1.341824849
13103,1.323189012,1.323189012,1.323189012,1.323189012,1.323189012,1.323189012,1.323191334,1.323189012,1.323189012,1.323189012,1.323189012,1.323189012,1.323189012,1.323189012,1.323189012,1.323189012
13104,1.321652817,1.321652817,1.321652817,1.321652817,1.321652817,1.321652817,1.321645967,1.321652817,1.321652817,1.321652817,1.321652817,1.321652817,1.321652817,1.321652817,1.321652817,1.321652817
13105,1.321866853,1.321866853,1.321866853,1.321866853,1.321866853,1.321866853,1.321861921,1.321866853,1.321866853,1.321866853,1.321866853,1.321866853,1.321866853,1.321866853,1.321866853,1.321866853
13106,1.359982309,1.359982309,1.359982309,1.359982309,1.359982309,1.359982309,1.359985321,1.359982309,1.359982309,1.359982309,1.359982309,1.359982309,1.359982309,1.359982309,1.359982309,1.359982309
13107,1.443938744,1.443938744,1.443938744,1.443938744,1.443938744,1.443938744,1.443946111,1.443938744,1.443938744,1.443938744,1.443938744,1.443938744,1.443938744,1.443938744,1.443938744,1.443938744
13108,1.408386227,1.408386227,1.408386227,1.408386227,1.408386227,1.403804169,1.403788561,1.403804169,1.403804169,1.403804169,1.408386227,1.408386227,1.408386227,1.403804169,1.403804169,1.403804169
13109,1.183276011,1.183276011,1.183276011,1.183276011,1.183276011,1.150289193,1.150283268,1.150289193,1.150289193,1.150289193,1.183276011,1.183276011,1.183276011,1.150289193,1.150289193,1.150289193
13110,1.220032071,1.220032071,1.220032071,1.220032071,1.220032071,0.979973576,0.979969194,0.979973576,0.979973576,0.979973576,1.220032071,1.220032071,1.220032071,0.979973576,0.979973576,0.979973576
13111,1.157563975,1.157563975,1.157563975,1.157563975,1.157563975,0.87704891,0.877037485,0.87704891,0.87704891,0.87704891,1.157563975,1.157563975,1.157563975,0.87704891,0.87704891,0.87704891
13112,1.104424826,1.104424826,1.104424826,1.104424826,1.104424826,0.813737724,0.813714647,0.813737724,0.813737724,0.813737724,1.104424826,1.104424826,1.104424826,0.813737724,0.813737724,0.813737724
